Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,price,url
"Carros, vans e utilitários",FIAT PALIO ATTRA. BEST SELLER 1.0 EVO FLEX 5P,FIAT,Passeio,2014,91000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,,69020180,Manaus,Praça 14 de Janeiro,32990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/palio-attractive-1-0-2014-oferta-ent-5-500-2013-896389977
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2020,17000,1.6,Flex,Manual,Hidráulica,,2 portas,8,69053578,Manaus,Nossa Senhora das Graças,95900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-saveiro-cross-896384766
"Carros, vans e utilitários",FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2015,66000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,1,69065080,Manaus,Cachoeirinha,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-el-1-4-manual-2015-896388817
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,Van/Utilitário,2020,25000,1.8,Flex,Manual,Hidráulica,Branco,4 portas,4,69058830,Manaus,Flores,75990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/doblo-essence-1-8-2019-2020-860806496
"Carros, vans e utilitários",TOYOTA HILUX CD SR D4-D 4X4 3.0  TDI DIES.,TOYOTA,Pick-up,2020,3407,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,0,69058775,Manaus,Flores,198000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hilux-sr-2020-3407-km-diesel-cd-892561805
"Carros, vans e utilitários",FIAT SIENA ATTRACTIVE 1.4 FIRE FLEX 8V 4P,FIAT,Sedã,2020,5000,1.4,Gasolina,Manual,Hidráulica,Preto,4 portas,0,69010040,Manaus,Centro,50500.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/carro-a-venda-rapida-negociacao-896384916
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,,2018,25000,,,,,Cinza,4 portas,,69010100,Manaus,Centro,40000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-1-0-disponivel-no-boleto-896380482
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.5 FLEX 4X4 CD AUT.,GM - CHEVROLET,Pick-up,2016,25000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,4 portas,8,69020031,Manaus,Centro,64000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-venda-pagamento-parcelado-896375263
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,60000,1.0,Flex,Manual,Elétrica,Cinza,4 portas,4,69076790,Manaus,Japiim,49000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-1-0-2019-885701335
"Carros, vans e utilitários",NISSAN FRONTIER,NISSAN,,2020,30000,,Diesel,Automático,,,,,69052054,Manaus,Chapada,75900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/frontier-attack-4x4-a-diesel-completa-2020-ja-financiado-896378660
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2018,61000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,6,69048630,Manaus,Alvorada,44900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-1-0-2018-pronto-para-financiar-896376712
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2011,110000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,2,69048630,Manaus,Alvorada,27900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-confortline-2010-2011-aprovou-leva-na-hora-896373303
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2019,36200,1.0,Flex,Manual,Elétrica,Preto,4 portas,8,69048630,Manaus,Alvorada,41900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-2019-aprovou-leva-na-hora-896374923
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2015,86999,1.6,Flex,Manual,Hidráulica,Preto,4 portas,4,69036995,Manaus,Compensa,45900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/duster-1-6-express-mec-896372849
"Carros, vans e utilitários",TOYOTA ETIOS XS SEDAN1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2018,1000,1.5,Flex,Manual,Elétrica,Branco,,0,69057060,Manaus,Adrianópolis,49900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-xs-1-5-sedan-flex-manual-891883148
"Carros, vans e utilitários",FORD KA 1.0 SEL TIVCT FLEX 5P,FORD,Hatch,2017,57000,1.0,Flex,Manual,Elétrica,Vermelho,4 portas,0,69098320,Manaus,Novo Aleixo,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sel-1-0-flex-2016-2016-ent-8-000-896371396
"Carros, vans e utilitários",JEEP COMPASS,JEEP,Passeio,2019,15900,2.0 - 2.9,Flex,Automático,Elétrica,Prata,4 portas,6,69058830,Manaus,Flores,129990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2019-2-0-16v-flex-limited-automatico-885749470
"Carros, vans e utilitários",FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,Sedã,2021,0,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,,69044000,Manaus,Planalto,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-21-21-attractive-896367841
"Carros, vans e utilitários",FIAT DOBLO  CARGO 1.4 MPI FIRE FLEX 8V 3P,FIAT,SUV,2013,111000,1.4,Flex,Manual,Hidráulica,Branco,4 portas,4,69000000,Manaus,Centro,32000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-1-4-cargo-2013-896369860
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Hatch,2021,27000,1.0,Flex,Manual,Elétrica,Preto,4 portas,2,69034144,Manaus,São Jorge,35000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-1-0-21-21-896368386
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,Passeio,2008,99529,1.0,Gasolina,Manual,Hidráulica,Preto,4 portas,,69086360,Manaus,São José Operário,6000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/carro-celta-2007-2008-896364490
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CE,FIAT,Van/Utilitário,2016,81000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,1,69020110,Manaus,Praça 14 de Janeiro,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-2016-1-4-896367027
"Carros, vans e utilitários",MITSUBISHI L200,MITSUBISHI,Pick-up,2019,20000,2.0 - 2.9,Diesel,Automático,Hidráulica,,4 portas,4,69054700,Manaus,Parque 10 de Novembro,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-2019-no-boleto-896367679
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CE,FIAT,Van/Utilitário,2016,81000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,1,69020110,Manaus,Praça 14 de Janeiro,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/strada-working-1-4-flex-2015-2016-ent-8-000-896364981
"Carros, vans e utilitários",GM - CHEVROLET S10,GM - CHEVROLET,Pick-up,2018,35000,2.0 - 2.9,Diesel,Automático,Hidráulica,,4 portas,3,69054700,Manaus,Parque 10 de Novembro,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/s10-highcountry-2018-no-boleto-896363701
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO SENSE 200 TSI 1.0 FLEX 12V AUT(PCD),VW - VOLKSWAGEN,Hatch,2020,4500,1.0,Flex,Automático,Elétrica,Preto,4 portas,3,69044000,Manaus,Planalto,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/polo-19-20-msi-sense-896363704
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2022,0,1.0,Flex,Manual,Hidráulica,Preto,4 portas,,69044000,Manaus,Planalto,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/gol-21-22-896364006
"Carros, vans e utilitários", ,,,2003,359256,,,,,Outra,,,69020000,Manaus,Praça 14 de Janeiro,15750.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2013-896362047
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.5 FLEX 4X4 CD AUT.,GM - CHEVROLET,Pick-up,2016,63500,2.0 - 2.9,Gasolina,Manual,,Branco,4 portas,,69058030,Manaus,Flores,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-896361947
"Carros, vans e utilitários",HYUNDAI HB20S EVOLUTION 1.0 TB FLEX 12V AUT,HYUNDAI,Sedã,2022,0,1.0,Flex,Automático,Elétrica,,4 portas,,69044000,Manaus,Planalto,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hb20s-21-22-896362967
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,50500,1.0,Flex,Manual,Hidráulica,Preto,4 portas,5,69020110,Manaus,Praça 14 de Janeiro,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2018-1-0-completo-896363261
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK,VW - VOLKSWAGEN,Pick-up,2018,40000,3.0 - 3.9,Diesel,Automático,Hidráulica,,4 portas,5,69054700,Manaus,Parque 10 de Novembro,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/amarok-v6-2018-no-boleto-896360992
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2015,89000,1.0,Flex,Manual,Hidráulica,Branco,,,69065090,Manaus,Cachoeirinha,38900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-2015-completo-financia-se-com-entrada-a-partir-de-8-000-896360349
"Carros, vans e utilitários",RENAULT DUSTER OROCH EXPRESS 1.6 FLEX 16V MEC.,RENAULT,Van/Utilitário,2020,20000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,6,69065030,Manaus,Cachoeirinha,70900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/duster-oroch-express-1-6-flex-20mil-kms-impecavel-892919257
"Carros, vans e utilitários",HONDA FIT,HONDA,Hatch,2008,170000,1.4,Gasolina,Automático,Elétrica,Cinza,4 portas,5,69085220,Manaus,São José Operário,23900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-automatico-2008-896359621
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Hatch,2020,54000,1.0,Flex,Automático,Elétrica,Cinza,4 portas,,69090001,Manaus,Cidade Nova,84990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/volks-polo-1-0-highline-2020-o-mais-novo-de-manaus-887089052
"Carros, vans e utilitários",FORD KA 1.0 S TIVCT FLEX 5P,FORD,,2018,80300,1.0,Flex,Manual,Hidráulica,,4 portas,,69090001,Manaus,Cidade Nova,45990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-2018-aprovou-levou-brasilia-veiculos-884660685
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2009,190,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,,69057060,Manaus,Adrianópolis,22900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-p-carro-de-menor-ou-moto-896359350
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,Hatch,2019,40036,,Flex,Manual,Hidráulica,Laranja,4 portas,9,69010160,Manaus,Centro,42900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-1-0-flex-12v-5p-mec-883359042
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,,2011,0,,Flex,,,,4 portas,8,69000000,Manaus,Centro,15500.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vendo-896357528
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2020,25528,1.0,Flex,Manual,Hidráulica,Branco,4 portas,8,69099255,Manaus,Cidade de Deus,51900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-1-0-flex-896357395
"Carros, vans e utilitários",TOYOTA ETIOS XLS SEDAN 1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2013,99952,,Flex,Manual,Hidráulica,Cinza,4 portas,3,69010160,Manaus,Centro,35900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-xls-sedan-1-5-flex-16v-4p-mec-832302267
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2011,106700,1.6,Flex,Manual,Hidráulica,Preto,2 portas,5,69097769,Manaus,Cidade Nova,27500.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/saveiro-top-ano-2011-896356441
"Carros, vans e utilitários",JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2020,8823,2.0 - 2.9,Flex,Automático,Elétrica,Azul,4 portas,7,69117000,Rio Preto da Eva,,150000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-896356586
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 2P,VW - VOLKSWAGEN,Hatch,2001,1,1.0,Gasolina,,Mecânica,Azul,,9,69097003,Manaus,Nova Cidade,3000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/gol-bola-1-0-896355875
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.6 VTI FLEX START 16V AUT.,CITROEN,Hatch,2014,72000,1.5,Flex,Automático,Mecânica,Branco,4 portas,0,69057080,Manaus,Adrianópolis,35000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-1-5-flex-8v-5p-aut-citroen-896355660
"Carros, vans e utilitários",FIAT STRADA 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2018,95000,1.4,Flex,Manual,Hidráulica,Branco,,3,69075848,Manaus,Distrito Industrial I,65000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/strada-896354637
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.4 FLEX 8V CD,FIAT,Pick-up,2020,16439,1.4,Flex,Manual,Hidráulica,Branco,4 portas,9,69058448,Manaus,Flores,78900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/strada-freedom-896354179
"Carros, vans e utilitários",RENAULT DUSTER,RENAULT,Passeio,2020,21800,1.6,Flex,Automático,Hidráulica,Branco,4 portas,1,69058830,Manaus,Flores,77990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2020-1-6-16v-sce-flex-expression-x-tronic-885749481
"Carros, vans e utilitários",MITSUBISHI PAJERO,MITSUBISHI,,2013,87244,,Gasolina,Manual,Hidráulica,Prata,4 portas,1,69077550,Manaus,Japiim,42000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr4-fl2wd-hp-2013-2014-896349461
"Carros, vans e utilitários",FORD PAMPA L 1.6,FORD,Antigo,1997,100000000,1.6,Gasolina,Manual,Mecânica,Verde,2 portas,5,69516258,Itamarati,Centro,5000.0,https://am.olx.com.br/leste-do-amazonas/autos-e-pecas/carros-vans-e-utilitarios/pampa-97-896348860
"Carros, vans e utilitários",FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,Van/Utilitário,2018,100000,2.0 - 2.9,Diesel,Automático,Hidráulica,Cinza,4 portas,0,69070710,Manaus,Colônia Oliveira Machado,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ranger-xls-diesel-4x4--mais-nova-e-completa-agora-e-a-hora-de-sair-de-picape-896350819
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.5 12V FLEX 5P MEC.,FORD,,2018,38000,,,Manual,,,,,69093770,Manaus,Colônia Santo Antônio,69900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/new-eco-sport-2017-2018-861808662
"Carros, vans e utilitários",HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2021,1000,1.8,Flex,Automático,Elétrica,,,,69078530,Manaus,Japiim,135000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hr-v-exl-1-8-2021-2021-c-1-mil-km-883476223
"Carros, vans e utilitários",TOYOTA COROLLA GLI 2.0 16V FLEX AUT.,TOYOTA,Sedã,2021,13224,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,8,69058448,Manaus,Flores,128900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-896350010
"Carros, vans e utilitários",GM - CHEVROLET CRUZE,GM - CHEVROLET,Hatch,2021,0,4.0 ou mais,Flex,Automático,Hidráulica,Preto,,0,69025030,Manaus,Centro,,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-896347384
"Carros, vans e utilitários",HYUNDAI CRETA ATTITUDE 1.6 16V FLEX MEC.,HYUNDAI,SUV,2017,38588,1.6,Flex,Manual,Elétrica,Preto,4 portas,4,69058448,Manaus,Flores,74900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/creta-attitude-896346605
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,,2011,78000,,Flex,,Hidráulica,,,6,69037063,Manaus,Ponta Negra,21990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/celta-spirit-2011-novo-aceitamos-financiamento-896343489
"Carros, vans e utilitários",MERCEDES-BENZ GLA-200,MERCEDES-BENZ,SUV,2018,60811,1.6,Gasolina,Automático,Elétrica,Azul,4 portas,0,69043000,Manaus,Alvorada,130000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/mercedes-gla-200-style-1-6-tb-2018-repasse-896346302
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2014,70000,1.4,Flex,Manual,Hidráulica,Branco,4 portas,1,69041220,Manaus,Tarumã,48900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/strada-cabine-dupla-3-portas-14-14-motor-1-4-completa-894834201
"Carros, vans e utilitários",TOYOTA ETIOS XS 1.5 FLEX 16V 5P MEC.,TOYOTA,Passeio,2018,29950000,1.5,Flex,Manual,Hidráulica,Prata,4 portas,,69020180,Manaus,Praça 14 de Janeiro,41990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/etios-1-5-xs-2018-ent-8mil-completo-2018-894535450
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,33000,1.8,Flex,Automático,Elétrica,Vermelho,4 portas,8,69065080,Manaus,Cachoeirinha,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-freedom-1-8-aut-flex-2019--896344117
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2018,46000,1.0,Flex,Manual,Elétrica,Preto,4 portas,9,69050001,Manaus,Chapada,39500.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/ka-896343392
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2017,300,1.4,Gasolina,Manual,Hidráulica,Prata,4 portas,,69043332,Manaus,Alvorada,59000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-896341709
"Carros, vans e utilitários",GM - CHEVROLET COBALT,GM - CHEVROLET,,2014,63000,,,Manual,,,4 portas,2,69037063,Manaus,Ponta Negra,37490.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2014-novo-aceitamos-financiamento-896341174
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL AUT,GM - CHEVROLET,Pick-up,2022,0,2.0 - 2.9,Diesel,Automático,Elétrica,Azul,4 portas,7,69028110,Manaus,Flores,186900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/s-10-lt-21-22-caminhonete-nova-896345086
"Carros, vans e utilitários",HONDA FIT DX 1.4 FLEX 16V 5P MEC.,HONDA,Hatch,2013,77000,1.4,Flex,Manual,Elétrica,Cinza,4 portas,6,69093415,Manaus,Colônia Terra Nova,38500.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-13-13-896340979
"Carros, vans e utilitários",NISSAN VERSA,NISSAN,,2021,0,,Flex,Automático,Hidráulica,,,,69052056,Manaus,Chapada,39900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/versa-advance-1-6-automatico-completo-2021-ja-financiado-0km-896339859
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2019,18000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,1,69000000,Manaus,Centro,59000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vw-volkwagem-polo-1-0-msi-manual-2020-896340296
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2015,80000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,0,69070710,Manaus,Colônia Oliveira Machado,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2015-ltz-o-mais-novo-de-manaus-896337695
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP H.COUNTRY 2.8 4X4 CD DIES.AUT.,GM - CHEVROLET,Pick-up,2019,26430,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,2,69058448,Manaus,Flores,185000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/s10-high-country-896333784
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL,GM - CHEVROLET,Pick-up,2018,50123,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,5,69065011,Manaus,Cachoeirinha,175000.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/s10-ltz-2-8-aut-4x4-diesel-mod-2019-846613682
"Carros, vans e utilitários",RENAULT KWID,RENAULT,,2020,300,,,Manual,,Branco,,,69057000,Manaus,Adrianópolis,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/carro-ranault-kwid-896328252
"Carros, vans e utilitários",FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P,FIAT,Hatch,2009,159000,1.0,Flex,Manual,Mecânica,Prata,2 portas,1,69097720,Manaus,Cidade Nova,15900.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-way-ano-modelo-2009-2p-r-15-900-00-882939275
"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XR 1.4 FLEX 8V 4P,PEUGEOT,,2011,65000,1.4,Flex,Manual,Hidráulica,,4 portas,,69090001,Manaus,Cidade Nova,25990.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-passion-2011-impecavel-venha-conferir-886079118
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2019,38662,1.6,Flex,Manual,Hidráulica,Branco,2 portas,7,69097000,Manaus,Cidade Nova,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/vw-saveiro-cross-cd-2019-896328853
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,FIAT,Van/Utilitário,2018,30000,1.4,Flex,Manual,Hidráulica,Vermelho,2 portas,0,69070710,Manaus,Colônia Oliveira Machado,0.0,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/strada-ward-working-2018-a-mais-nova-de-manaus-nao-perca-a-sua-chance-896324772
