Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,CEP,Município,Bairro,price,url,Portas,Final de placa
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 2.0 16V FLEX 5P AUT.,RENAULT,,2020,45700,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,71250050,Brasília,Zona Industrial (Guará),88890.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-intense-2-0-856615411,4 portas,7
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,Pick-up,2019,19000,1.4,Flex,Manual,Hidráulica,Branco,71250015,Brasília,Zona Industrial (Guará),47900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/montana-ls-completa-1-4-2019-19mil-km-874142251,2 portas,4
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2018,48246,1.0,Flex,Manual,Elétrica,Branco,72025333,Brasília,Taguatinga Sul (Taguatinga),50900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-tsi-move-894129027,4 portas,2
"Carros, vans e utilitários",HYUNDAI IX35 GL 2.0 16V 2WD FLEX AUT.,HYUNDAI,Passeio,2020,32250,2.0 - 2.9,Flex,Automático,Hidráulica,Cinza,71215100,Brasília,Zona Industrial (Guará),103900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-2-0-gl-2wd-aut-flex-883362698,4 portas,1
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Passeio,2019,30012,1.0,Flex,Manual,Hidráulica,Branco,71215100,Brasília,Zona Industrial (Guará),54900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-1-0-flex-888835982,4 portas,4
"Carros, vans e utilitários",FIAT PALIO EX 1.0 MPI FIRE 8V 4P,FIAT,Passeio,2015,117326,,Flex,Manual,,,72020230,Brasília,Taguatinga Sul (Taguatinga),23900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2015-2015-1-0-mpi-fire-8v-flex-2p-manual-886348353,2 portas,2
"Carros, vans e utilitários",HYUNDAI CRETA,HYUNDAI,,2020,34472,1.6,Flex,Automático,,Branco,71200020,Brasília,Zona Industrial (Guará),101990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-1-6-16v-flex-launch-edition-automatico-893436831,4 portas,0
"Carros, vans e utilitários",HYUNDAI HB20S UNIQUE 1.0 FLEX 12V MEC.,HYUNDAI,Passeio,2019,54400,1.0,Flex,Manual,,Preto,72405135,Brasília,Setor Central (Gama),51900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-0-unique-flex-892159224,4 portas,1
"Carros, vans e utilitários",PEUGEOT 208 ALLURE INCONCERT 1.5 FLEX 8V 5P MEC.,PEUGEOT,Hatch,2016,81052,1.5,Flex,Manual,Elétrica,Vermelho,72250106,Brasília,Ceilândia Norte (Ceilândia),43000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-allure-881114023,4 portas,8
"Carros, vans e utilitários",CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,CITROEN,Hatch,2011,131283,1.4,Gasolina,Manual,Hidráulica,Cinza,72310510,Brasília,Samambaia Sul (Samambaia),25990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-glx-1-4-883012595,4 portas,1
"Carros, vans e utilitários",MERCEDES-BENZ CLA-200 URBAN 1.6 TB 16V/FLEX AUT.,MERCEDES-BENZ,,2015,48500,,Gasolina,Automático,,,72152315,Brasília,Taguatinga Norte (Taguatinga),114900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cla-200-urban-1-6-tb-16v-flex-aut-baix-k-star-872551744,4 portas,7
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2018,75000,1.0,Flex,Manual,Elétrica,Branco,72302206,Brasília,Samambaia Sul (Samambaia),40000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-2018-2018-893085926,4 portas,1
"Carros, vans e utilitários",GM - CHEVROLET VECTRA GL 2.2 / 2.0 MPFI,GM - CHEVROLET,Sedã,1997,100000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Vermelho,72610412,Brasília,Recanto das Emas,9900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vectra-gl-2-0-1997-898768901,4 portas,1
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,RENAULT,SUV,2020,0,1.6,Flex,Automático,Elétrica,Prata,71200010,Brasília,Zona Industrial (Guará),93990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-intense-1-6-flex-cvt-20-21-745502116,4 portas,0
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2022,0,1.6,Flex,Manual,Hidráulica,Prata,71608970,Brasília,Setor de Habitações Individuais Sul,,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/v12-aero-saveiro-cross-21-22-pronta-entrega-889894739,2 portas,0
"Carros, vans e utilitários",HONDA ,HONDA,,2016,80000,,Gasolina,,,Preto,72015015,Brasília,Taguatinga Sul (Taguatinga),50000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/civic-auto-financiamento-898768760,4 portas,
"Carros, vans e utilitários",CITROEN C3 PICASSO TENDANCE 1.6 FLEX 16V 5P AUT.,CITROEN,Hatch,2016,45000,1.6,Flex,Automático,Elétrica,Preto,72502408,Brasília,Santa Maria,39990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-1-6-automatico-2016-896953657,4 portas,1
,,,,,,,,,,,,,,,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-13-14-898768639,,
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2017,69000,1.8,Flex,Automático,Elétrica,Cinza,72020110,Brasília,Taguatinga Sul (Taguatinga),87990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hr-v-ex-1-8-flexone-2017-850254259,4 portas,
"Carros, vans e utilitários",CHERY QQ 1.1/1.0 12V 69CV 5P,CHERY,Hatch,2012,0,1.0,Flex,Manual,Elétrica,Branco,72115170,Brasília,Taguatinga Norte (Taguatinga),15990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chery-qq-1-1-completo-2012-872935159,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY 1.6 MI 8V 4P,VW - VOLKSWAGEN,,2008,232918,1.6,Flex,Manual,Hidráulica,Cinza,71070505,Brasília,Guará II,23900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-g4-flex-1-6-8v-trend-4p-888752867,4 portas,8
"Carros, vans e utilitários",HYUNDAI I30 2.0 16V 145CV 5P AUT.,HYUNDAI,Hatch,2012,122000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,71250010,Brasília,Zona Industrial (Guará),49990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/i30-gls-2-0-16v-top-aut-2011-2012-893448982,4 portas,9
"Carros, vans e utilitários",FORD RANGER BLACK 2.2 4X2 CD DIESEL AUT,FORD,Pick-up,2022,0,2.0 - 2.9,Diesel,Automático,Elétrica,Preto,72220306,Brasília,Ceilândia Sul (Ceilândia),183490.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ranger-black-lancamento-733197304,4 portas,0
"Carros, vans e utilitários",FORD RANGER XLT 2.3 16V 150CV CD REPOWER.,FORD,Pick-up,2011,141000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Preto,72020110,Brasília,Taguatinga Sul (Taguatinga),55900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-xlt-2-3-2011-845186592,4 portas,
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,,2021,6600,,,Automático,,,71920180,Brasília,Norte (Águas Claras),145900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-2021-km-6-000-teto-solar-878764679,,
"Carros, vans e utilitários",CITROEN C4 LOUNGE TENDANCE 1.6 TURBO 4P AUT,CITROEN,Sedã,2018,39500,1.6,Flex,Automático,Elétrica,Prata,70670423,Brasília,Setor Sudoeste,65491.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendido-em-5-dias-de-anuncio-c4-lounge-2018-com-39mil-km-rodados-e-1-ano-de-garantia-892280835,4 portas,0
"Carros, vans e utilitários",CITROEN C4 PALLAS GLX 2.0/2.0 FLEX 16V MEC.,CITROEN,Sedã,2008,134120,2.0 - 2.9,Flex,Manual,Hidráulica,Azul,71250005,Brasília,Zona Industrial (Guará),24900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c4-pallas-glx-2-0-2007-08-extra-895513572,4 portas,
"Carros, vans e utilitários",HYUNDAI I30 1.8 16V AUT. 5P,HYUNDAI,Hatch,2014,97000,1.8,Gasolina,Automático,Hidráulica,Branco,71250035,Brasília,Zona Industrial (Guará),57900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/i30-1-8-2014-automatico-892349296,4 portas,4
"Carros, vans e utilitários",TOYOTA COROLLA XLI 1.8/1.8 FLEX 16V MEC.,TOYOTA,Sedã,2007,209000,1.8,Gasolina,Manual,Hidráulica,Prata,70670423,Brasília,Setor Sudoeste,26991.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-1-8-vvt-manual-2007-879978656,4 portas,3
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2018,56200,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,71727800,Brasília,Candangolândia,104990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-longitude-2-0-888339429,4 portas,0
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED. MAXX 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,,2008,109000,,Flex,Manual,Hidráulica,,72910000,Águas Lindas De Goiás,,20500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-898768062,4 portas,6
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2017,89000,1.0,Flex,Manual,Hidráulica,Branco,70713000,Brasília,Asa Norte,45900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-tsi-move-impecavel-a-vista-ou-financiado-892202581,4 portas,9
"Carros, vans e utilitários",FIAT MOBI DRIVE 1.0 FLEX 6V 5P,FIAT,,2018,46000,,,,Elétrica,,72006590,Brasília,Setor Habitacional Vicente Pires,37000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mobi-drive-2018-completo-carro-existe-894448761,,
"Carros, vans e utilitários",AUDI A3 1.8 5P AUT.,AUDI,Hatch,2006,151000,1.8,Gasolina,Automático,,Prata,72001201,Brasília,St H Samambaia,21500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/a3-1-8-automatico-ano-2006-898767996,4 portas,3
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK TRENDLINE CD 2.0 16V TDI 4X4 DIES,VW - VOLKSWAGEN,Pick-up,2012,90000,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,71250020,Brasília,Zona Industrial (Guará),89950.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/amarok-cd-2-0-4x4-trendiline-mec-financio-aceito-trocas-883863333,4 portas,0
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS 1.0 TSI FLEX 12V 5P AUT.,VW - VOLKSWAGEN,Passeio,2020,12075,1.0,Flex,Semi-Automático,Hidráulica,Prata,71953000,Brasília,Areal (Águas Claras),109900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-1-0-200-tsi-12v-flex-895492962,4 portas,7
"Carros, vans e utilitários",HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,SUV,2013,63000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,71996115,Brasília,Setor Habitacional Arniqueira (Águas Claras),43000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tucson-glsb-2-0-2012-2013-automatica-898767272,4 portas,4
,,,,,,,,,,,,,,,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2014-apenas-70-mil-rodados-898767127,,
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,Hatch,2001,154976,1.0,Gasolina,Manual,Mecânica,Prata,72871579,Valparaíso de Goiás,Setor de Chácaras Anhangüera B,5500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/carro-celta-2001-898767721,2 portas,6
"Carros, vans e utilitários",FIAT FIORINO FURGÃO WORK. HARD 1.4 FLEX 8V 2P,FIAT,Van/Utilitário,2020,51368,1.4,Flex,Manual,Hidráulica,Branco,71200022,Brasília,Zona Industrial (Guará),70990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiorino-hard-working-1-4-completa-2020-848845868,2 portas,1
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LS 2.8 TDI 4X4 CS DIESEL,GM - CHEVROLET,Pick-up,2016,169500,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,72005200,Brasília,Setor Habitacional Vicente Pires,129000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-diesel-228cv-cs-z71-2016-particular-896307105,2 portas,6
"Carros, vans e utilitários",MITSUBISHI OUTLANDER 2.0 16V 160CV AUT.,MITSUBISHI,Passeio,2016,104000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,71928720,Brasília,Sul (Águas Claras),81990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/outlander-2-0-16v-aut-887487300,,2
"Carros, vans e utilitários",FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,Hatch,2015,64000,1.4,Flex,Manual,Hidráulica,Branco,72020550,Brasília,Taguatinga Sul (Taguatinga),35990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-attractive-1-4-flex-889594679,4 portas,0
"Carros, vans e utilitários",RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,,2015,140202,,Flex,Automático,,,71250050,Brasília,Zona Industrial (Guará),49900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fluence-sedan-dynamique-2-0-16v-flex-aut-886931933,4 portas,1
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2021,3600,1.0,Flex,Manual,,Preto,70680200,Brasília,Setor Sudoeste,52500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-mpi-1-0-2020-2021-898766719,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND) 1.0 MI TOTAL FLEX 8V 2P,VW - VOLKSWAGEN,Passeio,2008,156000,1.0,Flex,Manual,Hidráulica,Preto,72922644,Águas Lindas de Goiás,Jardim América IV,13500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-todo-arrumando-898766725,4 portas,3
"Carros, vans e utilitários",RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,,2016,99007,,Flex,Automático,,,71250050,Brasília,Zona Industrial (Guará),53900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fluence-sedan-dynamique-2-0-16v-flex-aut-886937610,4 portas,6
"Carros, vans e utilitários",JAC T40,JAC,,2019,30770,1.6,Gasolina,Automático,Hidráulica,Branco,71738010,Brasília,Setor de Postos e Motéis Sul (Núcleo Bandeirante),69990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jac-t40-1-6-16v-gasolina-4p-cvt-874571664,4 portas,8
"Carros, vans e utilitários",VW - VOLKSWAGEN SANTANA 2.0 MI 2P E 4P,VW - VOLKSWAGEN,Sedã,2003,308000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Cinza,72006027,Brasília,Setor Habitacional Vicente Pires,17990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-santana-2-0-bem-conservado-877494413,4 portas,6
"Carros, vans e utilitários",PEUGEOT 5008 GRIFFE PACK 1.6 TURBO 16V 5P AUT.,PEUGEOT,SUV,2019,49500,1.6,Flex,Automático,Elétrica,Branco,71015014,Brasília,Guará I,158000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-5008-griffe-pack-1-6-turbo-898766393,4 portas,4
"Carros, vans e utilitários",GM - CHEVROLET C-10 2.5/4.1,GM - CHEVROLET,Pick-up,1980,100000,4.0 ou mais,Gasolina,Manual,Hidráulica,Branco,71200010,Brasília,Zona Industrial (Guará),65000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-c10-1979-894032972,2 portas,2
"Carros, vans e utilitários",VOLVO XC 60 T-5 R-DESIGN 2.0 AWD 5P,VOLVO,SUV,2014,164000,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,71200010,Brasília,Zona Industrial (Guará),81500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc-60-t5-r-desing-2013-2014-875213838,4 portas,6
"Carros, vans e utilitários",HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2018,59500,1.8,Flex,Automático,Hidráulica,Prata,71926500,Brasília,Sul (Águas Claras),97000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-honda-hrv-2018-898766362,4 portas,2
"Carros, vans e utilitários",FIAT UNO WAY 1.4 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2011,1,1.4,Flex,Manual,Hidráulica,Verde,71250045,Brasília,Zona Industrial (Guará),27900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-way-1-4-completo-869435154,4 portas,6
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,,2013,87000,,Flex,Manual,Elétrica,Vermelho,72445010,Brasília,Setor Industrial (Gama),22900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-novo-uno-way-1-0-evo-flex-4p-804348208,4 portas,0
"Carros, vans e utilitários",FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,Pick-up,2011,141000,1.8,Flex,Manual,Hidráulica,Vermelho,71925000,Brasília,Sul (Águas Claras),42900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-impecavel-nao-perca-tempo-com-outros-anuncios-898766191,,
"Carros, vans e utilitários",MERCEDES-BENZ CLA-180,MERCEDES-BENZ,,2018,35354,1.6,Gasolina,Manual,,Branco,70770100,Brasília,Asa Norte,134990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-cla-180-1-6-cgi-gasolina-7g-dct-882935463,4 portas,7
"Carros, vans e utilitários",NISSAN SENTRA S 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,Passeio,2017,58375,2.0 - 2.9,Flex,Automático,Elétrica,Vermelho,70310526,Brasília,Asa Sul,63900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-s-2-0-16v-cvt-flex-894939011,4 portas,1
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Passeio,2013,152033,1.0,Flex,Manual,,Vermelho,72445010,Brasília,Setor Industrial (Gama),20900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-hatch-rocam-pulse-1-0-flex-888836084,4 portas,2
"Carros, vans e utilitários",HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC.,HYUNDAI,Passeio,2019,38088,1.0,Flex,Manual,Hidráulica,Branco,70713030,Brasília,Asa Norte,45900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-unique-flex-893580605,4 portas,7
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Passeio,2020,30000,,Flex,Manual,,,71250030,Brasília,Zona Industrial (Guará),59990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-2019-2020-1-0-mpi-total-flex-manual-860404348,4 portas,9
"Carros, vans e utilitários",FORD FIESTA SEDAN SE 1.6 8V FLEX 4P,FORD,Passeio,2014,120000,,Flex,Manual,,,72410301,Brasília,Setor Sul (Gama),33990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2013-2014-1-6-rocam-sedan-8v-flex-4p-manual-887853044,4 portas,7
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY 1.6 MI 8V 2P,VW - VOLKSWAGEN,Passeio,2014,98000,,Flex,Manual,,,72410301,Brasília,Setor Sul (Gama),36990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2013-2014-1-6-mi-city-8v-flex-4p-manual-883843923,4 portas,9
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK,VW - VOLKSWAGEN,,2018,102420,3.0 - 3.9,Diesel,Automático,,Prata,70770100,Brasília,Asa Norte,179990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-amarok-3-0-v6-tdi-highline-cd-diesel-4motion-automatico-882937625,4 portas,2
"Carros, vans e utilitários",HONDA FIT DX 1.4 FLEX 16V 5P MEC.,HONDA,Hatch,2011,168910,1.4,Flex,Manual,Hidráulica,Preto,70675123,Brasília,Setor Sudoeste,31970.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-dx-2011-886514096,4 portas,3
"Carros, vans e utilitários",LIFAN X60 1.8 16V 128CV 5P MEC.,LIFAN,SUV,2016,118000,1.8,Gasolina,Manual,Hidráulica,Branco,71250020,Brasília,Zona Industrial (Guará),42990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/x60-talent-1-8-manual-2016-branca-895053930,4 portas,5
"Carros, vans e utilitários",FIAT CRONOS DRIVE 1.3 8V FLEX,FIAT,Sedã,2020,43000,1.3,Flex,Manual,Elétrica,Prata,71200030,Brasília,Zona Industrial (Guará),63990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cronos-drive-1-3-19-20-893398045,4 portas,
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.0 16V 4X2 TB DIESEL MEC.,FIAT,Pick-up,2017,70000,2.0 - 2.9,Diesel,Manual,Hidráulica,Preto,72110250,Brasília,Taguatinga Norte (Taguatinga),103000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-2017-manual-4x2-zerada-103-mil-898765786,4 portas,5
"Carros, vans e utilitários",CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,Hatch,2012,202717,1.4,Gasolina,Manual,Elétrica,Preto,71680396,Brasília,Setor Habitacional Jardim Botânico,21000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/excelente-citroen-c3-exclusive-completo-886206096,4 portas,0
"Carros, vans e utilitários",FORD KA HATCH SE 1.0 FLEX 4P C/AR,FORD,Hatch,2017,55906,1.0,Flex,Manual,Elétrica,Prata,72140460,Brasília,Taguatinga Norte (Taguatinga),38900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-2016-2017-com-55-906-km-883045214,4 portas,1
"Carros, vans e utilitários",FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2013,125000,1.0,Flex,Manual,Hidráulica,Prata,72669329,Brasília,Recanto das Emas,8500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-el-1-0-2013-897625125,4 portas,9
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,Passeio,2018,70000,1.0,Flex,Automático,Elétrica,Branco,71215100,Brasília,Zona Industrial (Guará),72900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-1-0-200-tsi-highline-flex-aut-892627814,4 portas,9
"Carros, vans e utilitários",HYUNDAI CRETA 1 MILLION 1.6 16V FLEX AUT,HYUNDAI,SUV,2019,11000,1.6,Flex,Automático,Elétrica,Branco,71200012,Brasília,Zona Industrial (Guará),104900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/creta-pulse-1-milion-automatica-892518322,4 portas,
